MMI_DRUG_ID;SCD_RXCUI
49790201;308135
49790401;1014678
11467301;309147
54948396;1357541
55018328;897021
55018328;897026
54924466;2590672
11476901;198603
11484501;199521
54924111;349480
55043126;1232082
11486701;197730
55017893;1310525
11488701;895014
55017919;2475846
54944076;836395
54947660;197535
54924470;311372
55018284;578325
11488801;895201
55007812;577776
55018285;349547
55018285;1998460
54971103;283536
55018286;1798999
55018288;349490
55018288;1998454
55043141;884617
55018294;2532343
11489201;898687
55043668;349410
55043142;2719220
11489301;898690
54950596;403875
49797801;250547
55043144;825411
49798101;388078
54989894;1551782
55016172;314167
49798401;250546
55018295;2532347
55018292;2532335
55018289;2532322
54924486;351175
11490201;309594
55043151;1114198
11491501;311277
11491601;596843
55018291;2532331
55018290;2532327
55013503;597747
55043676;1369730
11496101;238019
55018293;2532339
55017981;2532314
11497001;866514
55018296;2532305
11497101;866511
55017985;2000029
54924484;860805
11502101;252148
11503401;251856
54961685;2048566
54924462;308739
54924248;1999387
55004454;314119
54924477;199491
11503501;251857
49805601;665033
11503701;199610
49805701;979464
54816275;402109
54985608;1801279
54985608;848943
55043168;1232086
55043173;349434
11505401;978006
55043176;312086
55018298;1998462
55018298;402131
55018334;2196894
55018334;2196901
55043177;1232086
54994407;1005924
55018301;1012895
11510501;199318
55043178;1232086
55043181;1114198
54924487;351174
55043196;313566
55043197;1232082
55043688;1232086
55043208;248420
54965664;1422093
54948395;1357541
55043213;2535747
55043217;1114198
55043221;359494
55018304;845507
11518301;198334
54965683;1422096
55018306;616492
55018306;616749
49813101;309314
55003931;855812
11523201;198013
55018036;245966
55043666;349409
54924394;402019
54924394;2123194
11523301;198014
55043679;860805
55043235;1232082
54924409;200060
55043243;636671
54924467;2590672
55043259;848131
54925117;1363493
54925123;153823
55043647;310431
55043265;2044930
11528801;252148
54986808;722126
54925110;597850
55043270;198052
55043295;349434
55043297;1232082
55043304;1232082
11535301;1085750
55043311;636671
55018309;1998451
55018309;349545
55043648;636676
11535401;1085754
55018331;313161
54933883;905024
49823301;309374
54807823;310346
49825101;1549367
55043321;2059015
55043323;900575
49828301;349405
11541601;207364
55043344;636676
55043346;1114198
55043650;1727479
55043660;616749
55043660;616492
54925121;577776
11544101;857677
55018099;835925
55018099;205168
54924762;198051
54924764;199123
49830301;310346
54925135;2535745
54925136;2535747
55043375;1918042
54925124;2535750
55043380;197530
54924776;283504
55018126;861769
54939625;309362
54948374;977434
54942228;977438
54816271;402109
49858901;349480
55018134;2532318
55018136;1364435
55018138;1918042
55018162;2535747
55018176;1244214
55043386;1918042
55043651;476345
55018182;861769
55018195;205285
55018212;95721
55022288;582671
11545401;197382
11545501;152916
49861801;200285
49870501;197536
49870601;429212
55043404;247161
55022391;582671
49870701;197535
49870801;309374
55043412;825427
55043667;349408
49871401;1359126
49871501;602912
49871601;602910
49871701;643712
49871801;643720
49871901;858804
55043426;1232086
49872001;858817
55043439;2535749
55018238;197553
55018238;835894
54985041;388080
55018324;854801
11553301;348804
55018332;308739
54966570;198211
55022305;582671
55043459;1373483
55043461;2044922
55043462;582671
55043471;2584328
55018351;247451
55018684;1988977
55018684;1988978
54925109;403884
54966553;250914
54924875;349406
11556501;311197
11556601;381054
54924888;854873
11559301;897659
11559401;897649
11561401;198372
11561501;198369
55000454;483440
55018661;349490
55018661;1998454
55018393;2588561
54966560;250914
55018395;2725168
55018662;582926
54925115;1363493
55018683;1988974
55018683;1988975
54965628;1422086
55018664;349556
55018691;199163
54925122;639537
54990734;863675
54974752;1307624
11565001;198181
54924970;198051
55018471;855812
11569401;562108
11569801;562108
55043507;2535745
55018681;2639960
54961773;314008
55043656;854177
11575601;310466
55018670;1998451
55018670;349545
11576901;197361
55018688;197699
54951054;313566
54954253;312440
54932017;199147
54953812;483444
54945959;403967
49890101;311700
55018690;252732
55018533;2000025
11577001;310467
11578401;198372
11578501;198369
54925114;198440
11579201;312830
11579301;312831
11579401;312832
55018565;1545658
55043540;1373483
49890401;310132
55043545;2171000
55018685;1988981
55018685;1988980
11579501;314211
55018601;2265695
55018716;434286
11579901;433880
11579901;358386
54986773;722134
11580201;353538
11580201;311198
11580401;199559
55018655;141992
11581001;388078
55018677;317160
55018678;809477
54965693;1422096
11584001;358371
11584301;199524
49891001;310346
55043674;1369718
49892001;310346
11584401;197311
55043665;349407
11584501;197313
55043586;1114198
11585801;204870
49892601;310346
11588201;313988
55043707;993458
54965672;1422093
49894801;245317
11593101;1012711
55043736;313002
55018696;313002
11593901;197932
55043741;2532318
55043745;1114198
54925116;1363493
49895001;310346
55044094;1111339
11594901;198083
49898301;401971
11595001;312357
55043748;1116233
55019896;310431
55043750;141992
11595101;199964
55019105;1373491
54925206;283504
49900901;836489
49900901;849561
49901301;833711
49901301;836401
49901301;1946527
55043758;2123194
55043758;402019
55019900;310431
11597901;247047
54925372;200082
55019115;312950
11598101;312563
55019899;310430
54925702;901555
54925702;901558
55044058;311207
54943715;485471
54925759;2590672
54945947;403966
54925404;199890
54925700;901552
54925700;901550
55044096;197797
11607101;199318
55043811;577033
54925709;311207
55044071;483450
55019894;197320
49915801;310346
55043814;1232082
55043816;197687
54925704;901534
54925704;901538
11612301;429244
11614901;995599
55044101;197540
11615001;995607
55019142;310433
55019142;1806382
55044081;197500
54925419;857702
49917701;251347
54925433;389201
49917901;863669
54925698;901544
54925698;901541
49918001;824295
54960147;313565
49918101;824301
55043861;197602
54991265;1649485
55043867;861568
11615601;197861
11621801;312075
55019909;200093
11624101;199747
54925458;351267
55019828;433844
55019828;250529
11627701;104683
49920501;310346
55019897;310432
55019829;1667668
11638101;859824
55019901;310432
55043878;1308430
11638201;865148
55044079;308805
55019904;197782
55022306;582671
54948377;977434
54942231;977438
11638501;310797
55043895;1232086
55044059;1608327
55043901;1653217
55019833;608328
55019216;197682
55019895;310430
11638801;835894
11638801;197553
55019244;314228
55019893;197319
54925499;389242
54925699;901546
54925699;901548
55017783;1723770
54925706;2590672
54944077;836395
54944419;904932
54951068;313566
54944412;904932
49931001;204508
54950593;403875
11638901;205168
11638901;835925
11639001;328160
11639001;241834
11639101;309632
11639101;835886
54951061;313566
11640401;857328
54999643;283475
54941471;2059015
55044080;197499
49935401;844993
49935401;672567
49935601;672569
49935601;844994
55019903;226343
49935701;844995
49935701;672571
54971871;403878
55019839;310592
55019311;1373491
54925701;1114479
54925701;1114482
54925692;860805
11650201;197381
55019884;199425
11650501;199492
54997924;1918042
11650601;141922
55043933;359494
55019338;314228
54974251;205284
55044065;997653
49942301;197625
54925649;283504
49942601;197626
49942901;197627
55019348;197944
55043960;199224
11656001;197580
55019379;310434
55019392;349406
55019402;313565
54960332;1723765
11660001;309594
54925670;283504
54925703;1114488
54925703;1114485
54925707;2590672
55019910;313160
55044067;996097
55019886;199163
55043996;200095
55043997;1308428
11664601;895202
54925708;2590672
55044012;2059015
54925783;670026
11664701;895202
55044031;197805
49945501;309594
55044035;351256
55000856;199246
54959655;1998454
54959655;349490
54955681;2200175
54955681;596930
55022300;582671
54971101;283536
11666701;198897
55044077;2001319
49968101;311282
55019474;744842
55019843;892625
11668901;309593
55019478;259255
54925798;824338
49975801;260243
54925799;1359269
55044082;313002
55007818;577776
49978101;282401
49978301;199322
49978601;198427
55044083;313002
49978901;198429
11675201;831021
54925988;197932
11675501;830874
11675501;831117
54966518;578325
55044084;313002
49982301;283406
54925992;248420
49982401;283407
49982501;283485
49983001;1011736
11675601;830877
11675601;831230
54926504;854801
55019892;199491
49983101;1011739
55044670;2596957
55044670;2596958
55044672;402131
55044672;1998462
55044714;597195
49983801;904431
49984401;607573
49985601;205964
55044183;993458
49985701;205964
55019572;1014678
54955770;596934
54955770;2200181
54926015;1792386
54926507;606730
11690201;836466
55044674;1546332
55044195;993458
54926046;596930
54926046;2200175
11690401;849329
55044200;351172
11690501;849329
11692201;197942
11692301;197941
11692401;349167
55044675;314154
55044233;284207
54926061;2055813
55044676;616749
55044676;616492
55019888;252732
55044240;582671
55019677;1924313
55044677;1998451
55044677;349545
54828016;854801
49992601;200329
54966430;1244214
55044254;403855
55044723;197782
54902621;351172
54902622;351172
55019692;1373483
54944401;199690
11694601;860107
49999201;199310
54994410;1005924
55019694;197803
55044258;722134
55044130;606726
11696801;856845
54926077;1925494
54960356;198359
55019695;310295
11697101;835603
54844027;314155
54844037;312076
55044271;1098416
50006701;310346
54964723;312078
11709701;831263
55024385;314154
50014301;199322
50014401;198427
11728601;836466
11728901;849329
55026156;197931
54926132;2055760
55019716;1310525
54990647;898138
11733901;310346
55044739;602912
50014501;198429
54926159;1014678
55019749;250798
54926164;1921222
54926230;204508
54926543;401938
55022317;617312
50017001;310964
54926259;197944
54926519;311891
50018101;245417
55044303;403853
11735801;197409
54965595;1919088
54926312;905024
55019851;1667660
54926548;1790660
54926351;2200181
54926351;596934
50020701;858921
11741801;861448
50021001;1806382
50021001;310433
11741901;861448
11742401;199703
50021301;310434
55019803;310297
54953294;476350
11746801;105585
55019811;314229
55044681;1012895
11746901;105586
55044315;2200175
55044315;596930
11749501;1115568
55019821;617311
54926549;880838
11752501;200036
54926378;308739
11756001;1363493
11756101;1549372
55044318;722126
11757901;199437
55044708;790264
55044708;845104
55006754;308867
50028601;313002
54926469;1988770
11758601;198013
54953285;476349
11758701;198014
55020547;1546332
55044712;597195
55020222;2562816
55020548;311207
55020235;856762
50028701;313002
11765801;310014
55020243;861769
55020583;2196894
55020583;2196901
11769701;904634
54926533;855818
54926538;855812
54926544;312199
54926953;1999581
54927033;349409
54927031;349408
50028901;313002
50031801;308739
54927032;349407
55022294;582671
54927034;349410
55026342;309307
11772601;197805
55020254;1873983
11772701;197806
55044738;643720
11772801;197807
55044345;1988770
54992641;578325
55020262;1234853
55024387;314154
55020550;845515
11773401;197518
55020269;1790169
11773501;284215
55020577;1600728
54927700;903847
54927749;483448
54927730;845515
55020551;311724
54927053;197944
11781401;197806
55044685;2587883
11782201;831103
55020311;1722370
11782701;861424
11782801;861430
55020332;312950
54927735;998189
55044391;403854
55020339;665033
55044393;2396764
55044404;2055813
55044405;993458
55020400;848140
55020413;199123
55020430;348719
11797601;310430
55044413;248288
11797701;310431
55044415;2200181
55044415;596934
11797801;310432
54927736;845515
54927724;845515
54927728;998189
11807001;861007
55044711;597195
54927732;998189
55044419;1116635
55044710;845106
55044710;790288
11807101;861010
11807701;433773
54927748;483444
54930075;199224
55020564;578325
54927746;483440
54927747;483442
55020444;310014
55044709;597195
55044731;403818
54927752;2045491
54927217;2588561
55020464;1790161
55020492;310346
55044713;597195
55044453;864675
11808301;1010033
55044461;2532318
55020568;200033
55044462;1488569
55044688;314285
55044475;2607734
55020572;2099954
55020544;351257
55044480;993458
54992761;876524
11814601;861424
55020598;1232082
55020599;2059015
54927734;845507
11814701;861430
54992160;401938
54927241;359229
54960297;2047241
11819601;308963
55044690;849827
55044690;2719335
55044691;2719337
55044691;849833
55044692;997653
54942210;977427
54989222;700883
54953271;349556
54927729;845507
55044545;248288
55044555;1666332
55044737;1428947
55021011;483448
54927312;999991
11820901;897649
55044736;643712
54941473;2059015
54927750;483450
55021045;616285
54927375;359228
11822901;309307
54965627;1422086
55026157;197931
54984520;2055015
55020730;1310525
11825802;249325
55021053;349167
54927725;845507
11825801;249324
11825901;249326
55044735;602910
54927745;483438
54927751;1362712
55044611;993458
55044628;993458
55044635;597730
55021039;197540
55044645;728223
55021041;200093
55044658;312076
54927524;199310
54927744;856373
54927721;903847
55044666;993458
11837101;283671
55044734;1242231
55021017;616749
55021017;616492
55021019;310431
55020822;1747561
55020824;312076
11837201;105586
11837401;358371
55044824;2475854
55044828;314119
55044835;825427
55044836;884617
55044840;311975
54965682;1422096
55044853;825421
54927830;834241
54928435;886666
11842901;1000054
11847201;284215
55045195;199703
55021022;483438
54928413;853201
54928413;832652
54928390;313777
54928453;282401
54927903;857560
55020848;351256
54928410;721794
54928410;845032
54951079;348812
54927927;602393
54928404;845507
54928422;858744
55021025;746606
55020877;349406
55044865;199099
54928392;349547
54928392;1998460
55045167;672569
55045167;844994
55021030;1608327
55021047;616289
54928409;845030
54928409;721791
54928449;198427
54928411;721796
54928411;845034
11866101;858751
55021033;1552343
55021050;1546332
55045168;833528
11869301;199524
11869401;197311
55044884;993458
55044886;582671
55021044;616279
55020938;2045951
11876801;246461
55021054;1600728
55021035;997653
11881201;562084
54928001;200082
